CustomerID,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_string,rfm_total_score,segment,Country
13870,3,15,5712.08,5,5,5,555,15,Champions,"United Kingdom"
14688,8,28,7190.42,5,5,5,555,15,Champions,"United Kingdom"
16401,2,23,6847.45,5,5,5,555,15,Champions,"United Kingdom"
13137,11,16,7586.94,5,5,5,555,15,Champions,"United Kingdom"
14135,2,24,8839.67,5,5,5,555,15,Champions,"United Kingdom"
17426,9,13,8077.77,5,5,5,555,15,Champions,"United Kingdom"
12362,4,11,5356.23,5,5,5,555,15,Champions,Belgium
16094,12,11,3695.56,5,5,5,555,15,Champions,"United Kingdom"
17017,3,29,12576.99,5,5,5,555,15,Champions,"United Kingdom"
16779,3,53,32809.03,5,5,5,555,15,Champions,"United Kingdom"
15640,5,29,23459.51,5,5,5,555,15,Champions,"United Kingdom"
14282,4,25,7250.76,5,5,5,555,15,Champions,"United Kingdom"
12598,10,11,4534.09,5,5,5,555,15,Champions,France
14085,3,33,9720.67,5,5,5,555,15,Champions,"United Kingdom"
17576,9,41,8705.60,5,5,5,555,15,Champions,"United Kingdom"
16655,18,13,6423.26,5,5,5,555,15,Champions,"United Kingdom"
14527,3,122,27205.08,5,5,5,555,15,Champions,"United Kingdom"
16200,5,12,5608.10,5,5,5,555,15,Champions,"United Kingdom"
16933,2,9,3099.30,5,5,5,555,15,Champions,"United Kingdom"
12471,3,76,39828.19,5,5,5,555,15,Champions,Germany
14156,10,151,305259.17,5,5,5,555,15,Champions,EIRE
15194,4,28,12021.53,5,5,5,555,15,Champions,"United Kingdom"
14755,10,25,9972.55,5,5,5,555,15,Champions,"United Kingdom"
12714,10,12,14093.71,5,5,5,555,15,Champions,France
13012,10,11,2957.83,5,5,5,555,15,Champions,"United Kingdom"
16347,12,11,3442.96,5,5,5,555,15,Champions,"United Kingdom"
13510,2,11,4558.29,5,5,5,555,15,Champions,"United Kingdom"
14291,2,23,7904.10,5,5,5,555,15,Champions,"United Kingdom"
14099,17,20,5750.91,5,5,5,555,15,Champions,"United Kingdom"
16873,5,12,14617.39,5,5,5,555,15,Champions,"United Kingdom"
15738,19,41,13043.32,5,5,5,555,15,Champions,"United Kingdom"
12841,5,40,6958.20,5,5,5,555,15,Champions,"United Kingdom"
17858,6,30,12518.65,5,5,5,555,15,Champions,"United Kingdom"
17139,16,25,19566.76,5,5,5,555,15,Champions,"United Kingdom"
15093,19,23,13702.38,5,5,5,555,15,Champions,"United Kingdom"
14132,3,11,3586.03,5,5,5,555,15,Champions,"United Kingdom"
18198,5,17,5425.56,5,5,5,555,15,Champions,"United Kingdom"
13418,12,31,11559.66,5,5,5,555,15,Champions,"United Kingdom"
14408,11,11,4102.27,5,5,5,555,15,Champions,"United Kingdom"
17469,17,17,5051.25,5,5,5,555,15,Champions,"United Kingdom"
15031,5,14,3102.94,5,5,5,555,15,Champions,"United Kingdom"
15838,12,34,73205.50,5,5,5,555,15,Champions,"United Kingdom"
12749,4,9,6897.36,5,5,5,555,15,Champions,"United Kingdom"
13267,3,36,9429.81,5,5,5,555,15,Champions,"United Kingdom"
12583,3,27,13591.58,5,5,5,555,15,Champions,France
17739,12,18,7730.59,5,5,5,555,15,Champions,"United Kingdom"
14062,10,24,25585.65,5,5,5,555,15,Champions,"United Kingdom"
15712,10,12,3472.41,5,5,5,555,15,Champions,"United Kingdom"
16143,4,12,4555.08,5,5,5,555,15,Champions,"United Kingdom"
15105,19,9,3094.91,5,5,5,555,15,Champions,"United Kingdom"
16013,4,84,56078.44,5,5,5,555,15,Champions,"United Kingdom"
14735,4,56,12240.16,5,5,5,555,15,Champions,"United Kingdom"
16923,13,32,13157.13,5,5,5,555,15,Champions,"United Kingdom"
15572,5,10,3965.20,5,5,5,555,15,Champions,"United Kingdom"
15039,10,93,39141.48,5,5,5,555,15,Champions,"United Kingdom"
14606,2,190,29843.75,5,5,5,555,15,Champions,"United Kingdom"
18223,5,26,14000.85,5,5,5,555,15,Champions,"United Kingdom"
13709,4,18,7571.35,5,5,5,555,15,Champions,"United Kingdom"
16326,6,24,4626.25,5,5,5,555,15,Champions,"United Kingdom"
17338,18,17,11880.54,5,5,5,555,15,Champions,"United Kingdom"
17754,1,13,4451.22,5,5,5,555,15,Champions,"United Kingdom"
12757,16,9,4232.75,5,5,5,555,15,Champions,Portugal
13495,8,10,4863.31,5,5,5,555,15,Champions,"United Kingdom"
12358,2,5,3887.07,5,4,5,545,14,"Loyal Customers",Austria
15044,20,32,15769.01,4,5,5,455,14,"Loyal Customers","United Kingdom"
17228,16,13,2820.03,5,5,4,554,14,"Loyal Customers","United Kingdom"
18226,45,26,11878.88,4,5,5,455,14,"Loyal Customers","United Kingdom"
17758,20,12,4964.03,4,5,5,455,14,"Loyal Customers","United Kingdom"
17069,29,14,5517.23,4,5,5,455,14,"Loyal Customers","United Kingdom"
15955,25,22,8085.98,4,5,5,455,14,"Loyal Customers","United Kingdom"
14680,26,58,55688.50,4,5,5,455,14,"Loyal Customers","United Kingdom"
12523,20,23,4352.35,4,5,5,455,14,"Loyal Customers",France
13203,10,10,2648.25,5,5,4,554,14,"Loyal Customers","United Kingdom"
13297,8,7,4368.62,5,4,5,545,14,"Loyal Customers","United Kingdom"
12600,29,21,4967.42,4,5,5,455,14,"Loyal Customers",Germany
17348,15,9,2430.99,5,5,4,554,14,"Loyal Customers","United Kingdom"
15513,34,35,26437.05,4,5,5,455,14,"Loyal Customers","United Kingdom"
12838,34,10,2975.91,4,5,5,455,14,"Loyal Customers","United Kingdom"
13362,10,7,5394.07,5,4,5,545,14,"Loyal Customers","United Kingdom"
16016,4,11,2083.40,5,5,4,554,14,"Loyal Customers","United Kingdom"
14593,22,12,3658.03,4,5,5,455,14,"Loyal Customers","United Kingdom"
16843,43,35,19571.43,4,5,5,455,14,"Loyal Customers","United Kingdom"
15719,33,31,10194.32,4,5,5,455,14,"Loyal Customers","United Kingdom"
16652,59,16,17550.39,4,5,5,455,14,"Loyal Customers","United Kingdom"
17314,25,17,4904.43,4,5,5,455,14,"Loyal Customers","United Kingdom"
13842,59,18,5319.34,4,5,5,455,14,"Loyal Customers","United Kingdom"
16986,30,11,4888.75,4,5,5,455,14,"Loyal Customers","United Kingdom"
13178,27,21,14059.19,4,5,5,455,14,"Loyal Customers","United Kingdom"
16003,30,10,5613.83,4,5,5,455,14,"Loyal Customers","United Kingdom"
12826,3,12,2800.75,5,5,4,554,14,"Loyal Customers","United Kingdom"
16837,32,11,3170.98,4,5,5,455,14,"Loyal Customers","United Kingdom"
17323,16,12,1547.64,5,5,4,554,14,"Loyal Customers","United Kingdom"
14064,30,15,3260.24,4,5,5,455,14,"Loyal Customers","United Kingdom"
13704,6,9,2308.06,5,5,4,554,14,"Loyal Customers","United Kingdom"
15033,5,10,2553.88,5,5,4,554,14,"Loyal Customers","United Kingdom"
15240,45,12,4459.98,4,5,5,455,14,"Loyal Customers","United Kingdom"
12349,19,4,4428.69,5,4,5,545,14,"Loyal Customers",Italy
13196,12,7,3068.84,5,4,5,545,14,"Loyal Customers","United Kingdom"
17135,17,10,1716.38,5,5,4,554,14,"Loyal Customers","United Kingdom"
14944,30,19,9784.67,4,5,5,455,14,"Loyal Customers","United Kingdom"
15392,5,7,2911.62,5,4,5,545,14,"Loyal Customers","United Kingdom"
16126,30,15,14644.60,4,5,5,455,14,"Loyal Customers","United Kingdom"
15058,26,16,3387.58,4,5,5,455,14,"Loyal Customers","United Kingdom"
13884,8,10,1825.03,5,5,4,554,14,"Loyal Customers","United Kingdom"
15370,41,8,3739.01,4,5,5,455,14,"Loyal Customers","United Kingdom"
17596,24,13,4491.46,4,5,5,455,14,"Loyal Customers","United Kingdom"
14112,23,13,5834.59,4,5,5,455,14,"Loyal Customers","United Kingdom"
13097,33,27,13015.36,4,5,5,455,14,"Loyal Customers","United Kingdom"
16359,8,16,2697.75,5,5,4,554,14,"Loyal Customers","United Kingdom"
16612,33,9,3245.43,4,5,5,455,14,"Loyal Customers","United Kingdom"
16115,10,12,2553.80,5,5,4,554,14,"Loyal Customers","United Kingdom"
15073,10,8,2788.02,5,5,4,554,14,"Loyal Customers","United Kingdom"
15281,59,16,8543.57,4,5,5,455,14,"Loyal Customers","United Kingdom"
14040,41,35,12523.81,4,5,5,455,14,"Loyal Customers","United Kingdom"
14239,44,21,4263.17,4,5,5,455,14,"Loyal Customers","United Kingdom"
12726,29,11,4014.60,4,5,5,455,14,"Loyal Customers",France
14776,52,15,3708.30,4,5,5,455,14,"Loyal Customers","United Kingdom"
13975,32,12,5256.40,4,5,5,455,14,"Loyal Customers","United Kingdom"
17884,4,20,2693.47,5,5,4,554,14,"Loyal Customers","United Kingdom"
12867,27,13,7829.26,4,5,5,455,14,"Loyal Customers","United Kingdom"
14547,4,8,3974.75,5,4,5,545,14,"Loyal Customers","United Kingdom"
17870,3,13,2753.29,5,5,4,554,14,"Loyal Customers","United Kingdom"
15434,9,11,2567.06,5,5,4,554,14,"Loyal Customers","United Kingdom"
17705,4,11,2083.90,5,5,4,554,14,"Loyal Customers","United Kingdom"
13211,11,10,2618.77,5,5,4,554,14,"Loyal Customers","United Kingdom"
14426,24,17,11727.94,4,5,5,455,14,"Loyal Customers","United Kingdom"
15421,59,10,3805.34,4,5,5,455,14,"Loyal Customers","United Kingdom"
12931,22,57,92347.34,4,5,5,455,14,"Loyal Customers","United Kingdom"
12656,18,8,6407.83,5,4,5,545,14,"Loyal Customers",France
13577,26,11,3489.28,4,5,5,455,14,"Loyal Customers","United Kingdom"
15747,13,9,2499.81,5,5,4,554,14,"Loyal Customers","United Kingdom"
14696,5,8,2473.28,5,5,4,554,14,"Loyal Customers","United Kingdom"
14293,4,9,2903.01,5,5,4,554,14,"Loyal Customers","United Kingdom"
13735,25,13,9762.77,4,5,5,455,14,"Loyal Customers","United Kingdom"
16600,5,13,2153.41,5,5,4,554,14,"Loyal Customers","United Kingdom"
17288,10,11,2468.43,5,5,4,554,14,"Loyal Customers","United Kingdom"
13804,31,9,3161.12,4,5,5,455,14,"Loyal Customers","United Kingdom"
17512,29,18,5467.82,4,5,5,455,14,"Loyal Customers","United Kingdom"
17719,38,15,5396.04,4,5,5,455,14,"Loyal Customers","United Kingdom"
12540,20,33,22254.49,4,5,5,455,14,"Loyal Customers",Spain
16440,8,6,3856.97,5,4,5,545,14,"Loyal Customers","United Kingdom"
16062,10,8,2863.45,5,5,4,554,14,"Loyal Customers","United Kingdom"
17220,25,21,4451.41,4,5,5,455,14,"Loyal Customers","United Kingdom"
14001,46,9,4228.85,4,5,5,455,14,"Loyal Customers","United Kingdom"
17690,31,20,6963.80,4,5,5,455,14,"Loyal Customers","United Kingdom"
14211,54,18,4402.29,4,5,5,455,14,"Loyal Customers","United Kingdom"
17930,36,13,4275.22,4,5,5,455,14,"Loyal Customers","United Kingdom"
14587,19,9,1580.29,5,5,4,554,14,"Loyal Customers","United Kingdom"
17625,19,8,5978.90,5,4,5,545,14,"Loyal Customers","United Kingdom"
15967,24,12,2966.00,4,5,5,455,14,"Loyal Customers","United Kingdom"
14898,24,14,3365.95,4,5,5,455,14,"Loyal Customers","United Kingdom"
12597,20,4,3811.22,5,4,5,545,14,"Loyal Customers",Spain
14277,16,8,16843.16,5,4,5,545,14,"Loyal Customers",France
13719,16,11,2782.10,5,5,4,554,14,"Loyal Customers","United Kingdom"
16571,27,10,4248.74,4,5,5,455,14,"Loyal Customers","United Kingdom"
15253,17,8,2055.09,5,5,4,554,14,"Loyal Customers","United Kingdom"
17940,50,15,28438.93,4,5,5,455,14,"Loyal Customers","United Kingdom"
16019,47,27,17329.16,4,5,5,455,14,"Loyal Customers","United Kingdom"
17147,23,9,3199.95,4,5,5,455,14,"Loyal Customers","United Kingdom"
14467,18,12,2203.24,5,5,4,554,14,"Loyal Customers","United Kingdom"
17750,6,9,1694.16,5,5,4,554,14,"Loyal Customers","United Kingdom"
14071,4,8,1422.75,5,5,4,554,14,"Loyal Customers","United Kingdom"
13983,30,21,6753.89,4,5,5,455,14,"Loyal Customers","United Kingdom"
14711,11,11,2839.62,5,5,4,554,14,"Loyal Customers","United Kingdom"
17738,20,13,4183.56,4,5,5,455,14,"Loyal Customers","United Kingdom"
13481,46,11,3830.84,4,5,5,455,14,"Loyal Customers","United Kingdom"
16764,4,13,2790.95,5,5,4,554,14,"Loyal Customers","United Kingdom"
13993,43,19,6775.71,4,5,5,455,14,"Loyal Customers","United Kingdom"
13184,15,10,1667.95,5,5,4,554,14,"Loyal Customers","United Kingdom"
16910,5,8,1508.96,5,5,4,554,14,"Loyal Customers","United Kingdom"
14723,11,11,1801.36,5,5,4,554,14,"Loyal Customers","United Kingdom"
16005,13,10,2365.07,5,5,4,554,14,"Loyal Customers","United Kingdom"
14936,34,12,12410.81,4,5,5,455,14,"Loyal Customers","Channel Islands"
16187,32,15,6911.44,4,5,5,455,14,"Loyal Customers","United Kingdom"
12451,11,8,12669.88,5,4,5,545,14,"Loyal Customers",Switzerland
15493,33,9,4113.19,4,5,5,455,14,"Loyal Customers","United Kingdom"
15708,41,9,3887.15,4,5,5,455,14,"Loyal Customers","United Kingdom"
14673,4,7,3037.32,5,4,5,545,14,"Loyal Customers","United Kingdom"
16325,47,12,3597.50,4,5,5,455,14,"Loyal Customers","United Kingdom"
13139,17,8,8202.98,5,4,5,545,14,"Loyal Customers","United Kingdom"
18139,18,6,8438.34,5,4,5,545,14,"Loyal Customers","United Kingdom"
16283,6,8,4348.62,5,4,5,545,14,"Loyal Customers","United Kingdom"
17290,4,8,1427.48,5,5,4,554,14,"Loyal Customers","United Kingdom"
12670,11,7,3760.29,5,4,5,545,14,"Loyal Customers",France
16426,3,10,1863.76,5,5,4,554,14,"Loyal Customers","United Kingdom"
13750,54,11,3602.18,4,5,5,455,14,"Loyal Customers","United Kingdom"
13823,19,7,3403.45,5,4,5,545,14,"Loyal Customers","United Kingdom"
12567,23,15,11767.48,4,5,5,455,14,"Loyal Customers",France
16532,18,5,8756.64,5,4,5,545,14,"Loyal Customers","United Kingdom"
16979,4,9,2859.74,5,5,4,554,14,"Loyal Customers","United Kingdom"
14790,17,10,2526.62,5,5,4,554,14,"Loyal Customers","United Kingdom"
17183,8,6,3347.31,5,4,5,545,14,"Loyal Customers","United Kingdom"
12678,43,21,34281.18,4,5,5,455,14,"Loyal Customers",France
18179,10,8,2547.55,5,5,4,554,14,"Loyal Customers","United Kingdom"
16899,8,8,1695.77,5,5,4,554,14,"Loyal Customers","United Kingdom"
17612,54,18,5394.86,4,5,5,455,14,"Loyal Customers","United Kingdom"
14507,24,11,3216.74,4,5,5,455,14,"Loyal Customers","United Kingdom"
14659,9,9,2529.93,5,5,4,554,14,"Loyal Customers","United Kingdom"
16107,18,7,3204.16,5,4,5,545,14,"Loyal Customers","United Kingdom"
14640,25,10,3649.36,4,5,5,455,14,"Loyal Customers","United Kingdom"
18257,40,12,4585.15,4,5,5,455,14,"Loyal Customers","United Kingdom"
17584,8,6,5309.42,5,4,5,545,14,"Loyal Customers","United Kingdom"
14290,12,8,4516.56,5,4,5,545,14,"Loyal Customers","United Kingdom"
14626,24,11,5410.92,4,5,5,455,14,"Loyal Customers","United Kingdom"
14849,22,43,15407.61,4,5,5,455,14,"Loyal Customers","United Kingdom"
12712,29,21,6723.03,4,5,5,455,14,"Loyal Customers",Germany
13450,27,13,4120.04,4,5,5,455,14,"Loyal Customers","United Kingdom"
15805,24,30,10148.93,4,5,5,455,14,"Loyal Customers","United Kingdom"
16942,13,9,1904.99,5,5,4,554,14,"Loyal Customers","United Kingdom"
17865,31,46,26310.09,4,5,5,455,14,"Loyal Customers","United Kingdom"
14543,29,39,14553.22,4,5,5,455,14,"Loyal Customers","United Kingdom"
16409,37,12,5652.74,4,5,5,455,14,"Loyal Customers","United Kingdom"
16170,51,20,6869.00,4,5,5,455,14,"Loyal Customers","United Kingdom"
14107,52,11,4877.30,4,5,5,455,14,"Loyal Customers","United Kingdom"
17799,23,20,6246.93,4,5,5,455,14,"Loyal Customers","United Kingdom"
12615,3,8,5740.98,5,4,5,545,14,"Loyal Customers",France
18075,24,20,5783.29,4,5,5,455,14,"Loyal Customers","United Kingdom"
13520,59,11,6606.00,4,5,5,455,14,"Loyal Customers",Switzerland
14871,4,9,1228.17,5,5,4,554,14,"Loyal Customers","United Kingdom"
13157,50,9,5687.36,4,5,5,455,14,"Loyal Customers","United Kingdom"
17107,34,10,16052.72,4,5,5,455,14,"Loyal Customers","United Kingdom"
15301,51,17,6909.67,4,5,5,455,14,"Loyal Customers","United Kingdom"
12395,20,15,4721.17,4,5,5,455,14,"Loyal Customers",Belgium
14057,24,22,8346.66,4,5,5,455,14,"Loyal Customers","United Kingdom"
15622,44,17,7852.61,4,5,5,455,14,"Loyal Customers","United Kingdom"
16987,4,11,2499.45,5,5,4,554,14,"Loyal Customers","United Kingdom"
17203,36,10,5564.09,4,5,5,455,14,"Loyal Customers","United Kingdom"
15027,31,10,3195.60,4,5,5,455,14,"Loyal Customers","United Kingdom"
12970,8,10,1452.54,5,5,4,554,14,"Loyal Customers","United Kingdom"
17676,5,10,2448.64,5,5,4,554,14,"Loyal Customers","United Kingdom"
16186,23,26,8718.43,4,5,5,455,14,"Loyal Customers","United Kingdom"
17396,40,13,8391.60,4,5,5,455,14,"Loyal Customers","United Kingdom"
17613,23,14,4544.55,4,5,5,455,14,"Loyal Customers","United Kingdom"
14129,2,9,2591.34,5,5,4,554,14,"Loyal Customers","United Kingdom"
13557,29,13,3032.26,4,5,5,455,14,"Loyal Customers","United Kingdom"
17059,30,9,4864.57,4,5,5,455,14,"Loyal Customers","United Kingdom"
17324,18,12,2171.07,5,5,4,554,14,"Loyal Customers","United Kingdom"
14710,15,13,1899.79,5,5,4,554,14,"Loyal Customers","United Kingdom"
13610,13,14,2102.46,5,5,4,554,14,"Loyal Customers","United Kingdom"
14397,3,19,2612.96,5,5,4,554,14,"Loyal Customers","United Kingdom"
14553,20,9,1818.60,5,5,4,554,14,"Loyal Customers","United Kingdom"
17377,24,78,17639.23,4,5,5,455,14,"Loyal Customers","United Kingdom"
13104,4,9,1709.10,5,5,4,554,14,"Loyal Customers","United Kingdom"
13324,37,18,10513.47,4,5,5,455,14,"Loyal Customers","United Kingdom"
14502,20,11,2426.79,5,5,4,554,14,"Loyal Customers","United Kingdom"
16813,9,10,1652.18,5,5,4,554,14,"Loyal Customers","United Kingdom"
15910,1,15,2661.17,5,5,4,554,14,"Loyal Customers","United Kingdom"
13824,33,12,3314.76,4,5,5,455,14,"Loyal Customers","United Kingdom"
17728,4,5,4238.76,5,4,5,545,14,"Loyal Customers","United Kingdom"
12731,24,17,25775.71,4,5,5,455,14,"Loyal Customers",France
13685,3,7,3119.44,5,4,5,545,14,"Loyal Customers","United Kingdom"
15819,50,10,3934.79,4,5,5,455,14,"Loyal Customers","United Kingdom"
14794,3,10,1953.90,5,5,4,554,14,"Loyal Customers","United Kingdom"
15021,9,12,2500.59,5,5,4,554,14,"Loyal Customers","United Kingdom"
13982,40,9,3954.29,4,5,5,455,14,"Loyal Customers","United Kingdom"
17669,43,10,6142.35,4,5,5,455,14,"Loyal Customers","United Kingdom"
12494,16,9,1815.27,5,5,4,554,14,"Loyal Customers",France
14466,30,13,4267.15,4,5,5,455,14,"Loyal Customers","United Kingdom"
13491,52,27,4467.66,4,5,5,455,14,"Loyal Customers","United Kingdom"
14533,25,11,3466.37,4,5,5,455,14,"Loyal Customers","United Kingdom"
16407,13,14,2761.65,5,5,4,554,14,"Loyal Customers","United Kingdom"
13871,23,17,7885.85,4,5,5,455,14,"Loyal Customers","United Kingdom"
15059,41,19,3490.40,4,5,5,455,14,"Loyal Customers","United Kingdom"
13213,57,11,3851.52,4,5,5,455,14,"Loyal Customers","United Kingdom"
13148,30,26,8488.32,4,5,5,455,14,"Loyal Customers","United Kingdom"
15981,25,21,9362.77,4,5,5,455,14,"Loyal Customers","United Kingdom"
15129,51,23,6860.18,4,5,5,455,14,"Loyal Customers","United Kingdom"
13880,22,17,4293.86,4,5,5,455,14,"Loyal Customers","United Kingdom"
15365,26,13,4557.13,4,5,5,455,14,"Loyal Customers","United Kingdom"
12613,58,10,6817.37,4,5,5,455,14,"Loyal Customers",Germany
14639,53,9,4978.96,4,5,5,455,14,"Loyal Customers","United Kingdom"
13015,54,11,6579.78,4,5,5,455,14,"Loyal Customers","United Kingdom"
16950,57,10,3533.77,4,5,5,455,14,"Loyal Customers","United Kingdom"
17432,19,9,1728.99,5,5,4,554,14,"Loyal Customers","United Kingdom"
12481,23,15,12185.51,4,5,5,455,14,"Loyal Customers",Germany
13384,31,11,6680.83,4,5,5,455,14,"Loyal Customers","United Kingdom"
12647,23,36,16955.55,4,5,5,455,14,"Loyal Customers",Germany
13437,15,7,3408.06,5,4,5,545,14,"Loyal Customers","United Kingdom"
12704,8,8,2340.84,5,5,4,554,14,"Loyal Customers",Finland
16081,57,8,4278.96,4,5,5,455,14,"Loyal Customers","United Kingdom"
13198,11,8,4974.23,5,4,5,545,14,"Loyal Customers","United Kingdom"
12906,12,5,2919.81,5,4,5,545,14,"Loyal Customers","United Kingdom"
16918,50,16,3206.54,4,5,5,455,14,"Loyal Customers","United Kingdom"
14524,32,13,2909.86,4,5,5,455,14,"Loyal Customers","United Kingdom"
15722,36,11,5234.00,4,5,5,455,14,"Loyal Customers","United Kingdom"
15965,18,13,2771.94,5,5,4,554,14,"Loyal Customers","United Kingdom"
17071,29,13,3793.71,4,5,5,455,14,"Loyal Customers","United Kingdom"
14897,8,8,3140.54,5,4,5,545,14,"Loyal Customers","United Kingdom"
16150,43,10,4002.17,4,5,5,455,14,"Loyal Customers","United Kingdom"
13862,19,9,2556.09,5,5,4,554,14,"Loyal Customers","United Kingdom"
15329,40,11,2958.83,4,5,5,455,14,"Loyal Customers","United Kingdom"
12594,38,15,5090.11,4,5,5,455,14,"Loyal Customers",Italy
16775,11,16,2820.84,5,5,4,554,14,"Loyal Customers","United Kingdom"
12359,58,10,8873.39,4,5,5,455,14,"Loyal Customers",Cyprus
17696,39,27,7679.59,4,5,5,455,14,"Loyal Customers","United Kingdom"
17937,9,7,4301.22,5,4,5,545,14,"Loyal Customers","United Kingdom"
15529,23,12,4781.11,4,5,5,455,14,"Loyal Customers","United Kingdom"
16686,48,16,4881.07,4,5,5,455,14,"Loyal Customers","United Kingdom"
13047,57,23,8423.58,4,5,5,455,14,"Loyal Customers","United Kingdom"
16076,4,10,2234.73,5,5,4,554,14,"Loyal Customers","United Kingdom"
17211,27,13,3773.35,4,5,5,455,14,"Loyal Customers","United Kingdom"
12347,3,8,4921.53,5,4,5,545,14,"Loyal Customers",Iceland
14205,17,9,2414.20,5,5,4,554,14,"Loyal Customers","United Kingdom"
16466,34,15,3767.09,4,5,5,455,14,"Loyal Customers","United Kingdom"
15561,12,8,1934.39,5,5,4,554,14,"Loyal Customers","United Kingdom"
16710,20,22,5921.35,4,5,5,455,14,"Loyal Customers","United Kingdom"
15785,33,16,5969.93,4,5,5,455,14,"Loyal Customers","United Kingdom"
16912,29,15,4460.51,4,5,5,455,14,"Loyal Customers","United Kingdom"
17838,27,13,5604.64,4,5,5,455,14,"Loyal Customers","United Kingdom"
16841,37,12,4006.06,4,5,5,455,14,"Loyal Customers","United Kingdom"
14676,32,12,8356.79,4,5,5,455,14,"Loyal Customers","United Kingdom"
15950,32,10,7120.91,4,5,5,455,14,"Loyal Customers","United Kingdom"
17063,22,13,3638.53,4,5,5,455,14,"Loyal Customers","United Kingdom"
15632,16,8,3285.31,5,4,5,545,14,"Loyal Customers","United Kingdom"
16771,34,10,3921.10,4,5,5,455,14,"Loyal Customers","United Kingdom"
16131,52,12,9957.42,4,5,5,455,14,"Loyal Customers","United Kingdom"
14882,27,14,3546.65,4,5,5,455,14,"Loyal Customers","United Kingdom"
15696,34,13,3881.22,4,5,5,455,14,"Loyal Customers","United Kingdom"
15754,52,9,3037.61,4,5,5,455,14,"Loyal Customers","United Kingdom"
14704,12,11,1750.58,5,5,4,554,14,"Loyal Customers","United Kingdom"
12627,11,7,4478.53,5,4,5,545,14,"Loyal Customers",Germany
13538,44,12,3103.13,4,5,5,455,14,"Loyal Customers","United Kingdom"
13755,4,9,2108.06,5,5,4,554,14,"Loyal Customers","United Kingdom"
16817,3,13,2560.70,5,5,4,554,14,"Loyal Customers","United Kingdom"
14655,9,7,3878.51,5,4,5,545,14,"Loyal Customers","United Kingdom"
17044,26,12,11962.30,4,5,5,455,14,"Loyal Customers","United Kingdom"
